urun_fiyat,urun_puan,ekran_ekran_boyutu,ekran_ekran_teknolojisi,ekran_ekran_çözünürlüğü_standardı,ekran_ekran_yenileme_hızı,ekran_ekran_dayanıklılığı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_kayıt_çözünürlüğü,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_yonga_seti_chipset,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,tasarim_gövde_malzemesi_kapak,ağ_bağlantilari_5g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi,özelli̇kler_suya_dayanıklılık,özelli̇kler_suya_dayanıklılık_seviyesi
8690.50,29,6.4 İnç,PLS,HD+,60 Hz,,4000 mAh,Var,15 W,Yok,13 MP,Yok,1080p (Full HD),30 fps,8 MP,Qualcomm Snapdragon 450 (SDM450),8 Çekirdek,14 nm,,2 GB,32 GB,8 mm,177 Gram,Plastik,Yok,4.2,Yok,Android,Yok,
89999.00,83,6.5 İnç,OLED,FHD+,120 Hz,Corning Ceramic Shield Glass (Gen2),3149 mAh,Var,20 W,Var,48 MP,Var,2160p (Ultra HD) 4K,60 fps,18 MP,Apple A19 Pro,6 Çekirdek,3 nm,2.123.800 Puan,12 GB,1 TB,5.64 mm,165 Gram,Cam,Var,6.0,Var,iOS,Var,IPX8
8511.14,44,6.7 İnç,IPS LCD,HD+,120 Hz,,5000 mAh,Var,18 W,Yok,48 MP,Yok,1440p (Quad HD) 2K,30 fps,8 MP,MediaTek Helio G81,8 Çekirdek,12 nm,261.600 Puan,6 GB,128 GB,8.1 mm,185.6 Gram,Plastik (Cam Görünümlü),Yok,,,Android,Var,IPX4
17999.00,56,6.67 İnç,AMOLED,FHD+,120 Hz,Corning Gorilla Glass 5,5020 mAh,Var,33 W,Yok,108 MP,Yok,2160p (Ultra HD) 4K,30 fps,16 MP,Qualcomm Snapdragon 732G (SM7150-AC),8 Çekirdek,8 nm,417.800 Puan,8 GB,256 GB,8.1 mm,193 Gram,Cam,Yok,5.1,Var,Android,Var,IPX3
14399.04,44,6.5 İnç,IPS LCD,FHD+,90 Hz,Corning Gorilla Glass 3,5000 mAh,Var,18 W,Yok,50 MP,Yok,1080p (Full HD),30 fps,8 MP,MediaTek Helio G88 (MT6769H),8 Çekirdek,12 nm,255.300 Puan,4 GB,128 GB,8.92 mm,181 Gram,Plastik (Cam Görünümlü),Yok,5.1,Yok,Android,Yok,
12500.00,32,6.3 İnç,IPS LCD,HD+,60 Hz,,5000 mAh,Yok,,Yok,13 MP,Yok,1080p (Full HD),30 fps,8 MP,MediaTek Helio P22 (MT6762),8 Çekirdek,12 nm,,3 GB,64 GB,9.04 mm,185 Gram,,Yok,5.0,Var,Android,Yok,
,47,6.7 İnç,Super AMOLED,FHD+,60 Hz,Corning Gorilla Glass 3,4500 mAh,Var,25 W,Yok,32 MP,Yok,2160p (Ultra HD) 4K,30 fps,32 MP,Qualcomm Snapdragon 675 (SM6150),8 Çekirdek,11 nm,310.500 Puan,6 GB,128 GB,7.9 mm,183 Gram,Plastik (Cam Görünümlü),Yok,5.0,Var,Android,Yok,
13699.00,55,6.67 İnç,AMOLED,FHD+,120 Hz,,5000 mAh,Var,67 W,Yok,50 MP,Var,1080p (Full HD),30 fps,16 MP,Qualcomm Snapdragon 685 (SM6225-AD),8 Çekirdek,6 nm,367.500 Puan,8 GB,512 GB,7.92 mm,187 Gram,,Yok,5.0,Var,Android,Var,IPX4
85399.00,80,6.7 İnç,OLED,FHD+,60 Hz,Corning Ceramic Shield Glass (Gen2),4674 mAh,Var,30 W,Var,48 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,Apple A18,6 Çekirdek,3 nm,1.572.700 Puan,8 GB,512 GB,7.8 mm,199 Gram,Cam,Var,5.3,Var,iOS,Var,IPX8
18144.04,57,6.5 İnç,Super AMOLED,FHD+,120 Hz,Corning Gorilla Glass 5,5000 mAh,Var,25 W,Yok,50 MP,Var,2160p (Ultra HD) 4K,30 fps,13 MP,Samsung Exynos 1280,8 Çekirdek,5 nm,485.500 Puan,8 GB,256 GB,8.3 mm,197 Gram,Plastik (Cam Görünümlü),Var,5.3,Var,Android,Yok,
11599.00,39,6.6 İnç,PLS,FHD+,60 Hz,Corning Gorilla Glass 5,5000 mAh,Var,15 W,Yok,50 MP,Yok,1080p (Full HD),30 fps,8 MP,Samsung Exynos 850,8 Çekirdek,8 nm,,4 GB,64 GB,8.8 mm,195 Gram,Plastik,Yok,5.0,Yok,Android,Yok,
,66,6.81 İnç,AMOLED,QHD+,120 Hz,Corning Gorilla Glass Victus,4600 mAh,Var,55 W,Var,108 MP,Var,4320p (Ultra HD) 8K,30 fps,20 MP,Qualcomm Snapdragon 888 (SM8350),8 Çekirdek,5 nm,,8 GB,256 GB,8.06 mm,196 Gram,Cam,Var,5.2,Var,Android,Yok,
23998.80,64,6.67 İnç,AMOLED,FHD+,120 Hz,Corning Gorilla Glass Victus 2,5110 mAh,Var,45 W,Yok,50 MP,Var,2160p (Ultra HD) 4K,30 fps,20 MP,MediaTek Dimensity 7300,8 Çekirdek,4 nm,646.600 Puan,8 GB,256 GB,8.4 mm,190 Gram,Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),Var,5.4,Var,Android,Var,IPX8
20000.00,64,6.67 İnç,AMOLED,FHD+,120 Hz,Corning Gorilla Glass Victus,5100 mAh,Var,67 W,Yok,64 MP,Var,2160p (Ultra HD) 4K,30 fps,16 MP,Qualcomm Snapdragon 7s Gen 2 (SM7435-AB),8 Çekirdek,4 nm,605.800 Puan,12 GB,512 GB,7.98 mm,181 Gram,Plastik (Cam Görünümlü),Var,5.2,Var,Android,Var,IPX4
13069.00,46,6.67 İnç,IPS LCD,HD+,90 Hz,,5000 mAh,Var,45 W,Yok,50 MP,Yok,1080p (Full HD),30 fps,8 MP,Qualcomm Snapdragon 680 (SM6225),8 Çekirdek,6 nm,334.900 Puan,8 GB,128 GB,7.68 mm,186 Gram,,Yok,5.0,Var,Android,Var,IPX4
18619.60,60,6.78 İnç,AMOLED,FHD+,120 Hz,,6000 mAh,Var,70 W,Yok,108 MP,Yok,1440p (Quad HD) 2K,30 fps,32 MP,MediaTek Dimensity 6080,8 Çekirdek,6 nm,439.200 Puan,12 GB,256 GB,7.88 mm,195 Gram,Plastik (Cam Görünümlü),Var,5.3,Var,Android,Var,IPX3
15868.18,57,6.67 İnç,AMOLED,FHD+,60 Hz,Corning Gorilla Glass 5,4700 mAh,Var,30 W,Yok,64 MP,Yok,4320p (Ultra HD) 8K,30 fps,20 MP,Qualcomm Snapdragon 865 (SM8250),8 Çekirdek,7 nm,756.200 Puan,8 GB,256 GB,8.9 mm,219 Gram,Cam,Var,5.1,Var,Android,Yok,
,66,6.7 İnç,Dynamic AMOLED,QHD+,120 Hz,Corning Gorilla Glass 6,4500 mAh,Var,25 W,Var,12 MP,Var,4320p (Ultra HD) 8K,24 fps,10 MP,Samsung Exynos 990,8 Çekirdek,7 nm,,8 GB,128 GB,7.8 mm,186 Gram,Cam,Yok,5.0,Var,Android,Var,IPX8
,46,5.8 İnç,OLED,FHD+,60 Hz,,2716 mAh,Var,15 W,Var,12 MP,Var,2160p (Ultra HD) 4K,60 fps,7 MP,Apple A11 Bionic,6 Çekirdek,10 nm,623.200 Puan,3 GB,64 GB,7.7 mm,174 Gram,Cam,Yok,5.0,Var,iOS,Var,IPX7
62999.00,75,6.1 İnç,OLED,FHD+,60 Hz,Corning Ceramic Shield Glass,4005 mAh,Var,20 W,Var,48 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,Apple A18,6 Çekirdek,3 nm,1.405.700 Puan,8 GB,512 GB,7.8 mm,167 Gram,Cam,Var,5.3,Var,iOS,Var,IPX8
62999.00,74,6.42 İnç,AMOLED,FHD+,120 Hz,,5750 mAh,Var,70 W,Var,50 MP,Var,2160p (Ultra HD) 4K,60 fps,32 MP,MediaTek Dimensity 9000+,8 Çekirdek,4 nm,1.157.000 Puan,12 GB,512 GB,11.98 mm,249 Gram,,Var,5.3,Var,Android,Var,IPX4
6960.00,42,6.68 İnç,IPS LCD,HD+,90 Hz,,5500 mAh,Var,15 W,Yok,50 MP,Yok,1080p (Full HD),30 fps,5 MP,Unisoc T612,8 Çekirdek,12 nm,247.100 Puan,4 GB,128 GB,8.1 mm,198 Gram,Plastik (Metalik Görünümlü),Yok,5.0,Yok,Android,Var,IPX4
11800.00,45,6.74 İnç,IPS LCD,HD+,90 Hz,Corning Gorilla Glass 3,5000 mAh,Var,18 W,Yok,50 MP,Yok,1080p (Full HD),30 fps,8 MP,MediaTek Helio G85 (MT6769V/CZ),8 Çekirdek,12 nm,276.600 Puan,8 GB,256 GB,8.09 mm,192 Gram,Plastik (Cam Görünümlü),Yok,5.3,Var,Android,Var,IPX2
11699.00,51,6.4 İnç,Super AMOLED,FHD+,90 Hz,Corning Gorilla Glass 5,5000 mAh,Var,67 W,Yok,108 MP,Yok,1080p (Full HD),30 fps,16 MP,MediaTek Helio G99 (MT6789),8 Çekirdek,6 nm,427.200 Puan,8 GB,256 GB,7.95 mm,178 Gram,,Yok,5.2,Var,Android,Yok,
9995.50,51,6.55 İnç,AMOLED,FHD+,90 Hz,Corning Gorilla Glass 5,4250 mAh,Var,33 W,Yok,64 MP,Yok,2160p (Ultra HD) 4K,30 fps,16 MP,Qualcomm Snapdragon 732G (SM7150-AC),8 Çekirdek,8 nm,411.900 Puan,6 GB,128 GB,6.81 mm,157 Gram,Cam,Yok,5.1,Var,Android,Yok,
19256.78,62,6.67 İnç,AMOLED,FHD+,120 Hz,Corning Gorilla Glass 5,5000 mAh,Var,67 W,Yok,200 MP,Var,1080p (Full HD),60 fps,16 MP,MediaTek Helio G99 (MT6789),8 Çekirdek,6 nm,433.200 Puan,12 GB,512 GB,7.98 mm,179 Gram,,Yok,5.3,Var,Android,Var,IPX4
8299.00,44,6.67 İnç,IPS LCD,HD+,90 Hz,,5000 mAh,Var,45 W,Yok,50 MP,Yok,1080p (Full HD),30 fps,8 MP,MediaTek Helio G85 (MT6769V/CZ),8 Çekirdek,12 nm,273.000 Puan,8 GB,128 GB,7.64 mm,185 Gram,,Yok,5.0,Var,Android,Var,IPX4
22440.15,68,6.67 İnç,AMOLED,FHD+,120 Hz,Corning Gorilla Glass Victus,5000 mAh,Var,90 W,Yok,50 MP,Var,2160p (Ultra HD) 4K,60 fps,20 MP,Qualcomm Snapdragon 8s Gen 3 (SM8635),8 Çekirdek,4 nm,1.628.600 Puan,8 GB,256 GB,7.8 mm,179 Gram,Plastik (Cam Görünümlü),Var,5.4,Var,Android,Var,IPX4
9656.48,50,6.4 İnç,Super AMOLED,FHD+,90 Hz,Corning Gorilla Glass 5,5000 mAh,Var,67 W,Yok,108 MP,Yok,1080p (Full HD),30 fps,16 MP,MediaTek Helio G99 (MT6789),8 Çekirdek,6 nm,427.200 Puan,8 GB,128 GB,7.95 mm,178 Gram,,Yok,5.2,Var,Android,Yok,
8984.00,49,6.4 İnç,Super AMOLED,FHD+,90 Hz,Corning Gorilla Glass 5,5000 mAh,Var,33 W,Yok,50 MP,Yok,1080p (Full HD),30 fps,16 MP,MediaTek Helio G99 (MT6789),8 Çekirdek,6 nm,408.000 Puan,8 GB,128 GB,7.95 mm,178 Gram,Plastik (Cam Görünümlü),Yok,5.3,Var,Android,Yok,
49584.46,67,6.1 İnç,OLED,FHD+,60 Hz,Corning Ceramic Shield Glass,3227 mAh,Var,20 W,Var,12 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,Apple A15 Bionic,6 Çekirdek,5 nm,1.550.800 Puan,4 GB,512 GB,7.65 mm,174 Gram,Cam,Var,5.0,Var,iOS,Var,IPX8
,48,6.43 İnç,AMOLED,FHD+,60 Hz,,4310 mAh,Var,30 W,Yok,48 MP,Yok,2160p (Ultra HD) 4K,30 fps,32 MP,MediaTek Helio P95,8 Çekirdek,12 nm,331.900 Puan,8 GB,128 GB,7.8 mm,172 Gram,Plastik (Cam Görünümlü),Yok,5.1,Var,Android,Yok,
7496.16,45,6.67 İnç,IPS LCD,FHD+,60 Hz,Corning Gorilla Glass 5,5020 mAh,Var,18 W,Yok,48 MP,Yok,2160p (Ultra HD) 4K,30 fps,16 MP,Qualcomm Snapdragon 720G (SM7125),8 Çekirdek,8 nm,396.000 Puan,4 GB,64 GB,8.8 mm,209 Gram,Cam,Yok,5.0,Yok,Android,Var,Sadece Sıçramalara Karşı (P2i)
2999.00,20,5.5 İnç,Super AMOLED,HD,60 Hz,,3000 mAh,Yok,,Yok,13 MP,Yok,1080p (Full HD),30 fps,5 MP,Samsung Exynos 7 Octa 7580,8 Çekirdek,28 nm,,1.5 GB,16 GB,7.5 mm,171 Gram,Plastik,Yok,4.1,Yok,Android,Yok,
30347.80,69,6.77 İnç,AMOLED,FHD+,120 Hz,Vivo Shield Glass,6000 mAh,Var,90 W,Yok,50 MP,Var,2160p (Ultra HD) 4K,30 fps,50 MP,Qualcomm Snapdragon 7 Gen 3 (SM7550-AB),8 Çekirdek,4 nm,806.100 Puan,12 GB,256 GB,7.39 mm,199 Gram,Cam | Plastik (Cam Görünümlü),Var,5.4,Var,Android,Var,IPX9
18996.48,63,6.67 İnç,AMOLED,FHD+,120 Hz,Corning Gorilla Glass Victus,5100 mAh,Var,67 W,Yok,64 MP,Var,2160p (Ultra HD) 4K,30 fps,16 MP,Qualcomm Snapdragon 7s Gen 2 (SM7435-AB),8 Çekirdek,4 nm,605.800 Puan,12 GB,256 GB,7.98 mm,181 Gram,Plastik (Cam Görünümlü),Var,5.2,Var,Android,Var,IPX4
16099.00,57,6.7 İnç,OLED,FHD+,120 Hz,Kunlun Glass,4500 mAh,Var,66 W,Yok,50 MP,Yok,2160p (Ultra HD) 4K,30 fps,60 MP,Qualcomm Snapdragon 778G (SM7325),8 Çekirdek,6 nm,590.900 Puan,8 GB,256 GB,6.88 mm,168 Gram,,Yok,5.2,Var,Android,Yok,
52499.00,68,6.1 İnç,OLED,FHD+,60 Hz,Corning Ceramic Shield Glass,3279 mAh,Var,20 W,Var,12 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,Apple A15 Bionic,6 Çekirdek,5 nm,1.381.900 Puan,6 GB,512 GB,7.8 mm,172 Gram,Cam,Var,5.3,Var,iOS,Var,IPX8
17467.00,57,6.55 İnç,AMOLED,FHD+,120 Hz,Corning Gorilla Glass 5,4300 mAh,Var,67 W,Yok,108 MP,Yok,2160p (Ultra HD) 4K,30 fps,32 MP,Qualcomm Snapdragon 778G (SM7325),8 Çekirdek,6 nm,598.100 Puan,8 GB,256 GB,7.29 mm,173 Gram,Cam,Var,5.2,Var,Android,Yok,
15085.44,57,6.67 İnç,AMOLED,FHD+,120 Hz,Corning Gorilla Glass 5,5000 mAh,Var,67 W,Yok,108 MP,Yok,1080p (Full HD),30 fps,16 MP,Qualcomm Snapdragon 695 (SM6375),8 Çekirdek,6 nm,,8 GB,256 GB,8.12 mm,205 Gram,Plastik (Cam Görünümlü),Var,5.1,Var,Android,Var,IPX3
16710.75,59,6.67 İnç,AMOLED,FHD+,120 Hz,Corning Gorilla Glass Victus,5000 mAh,Var,67 W,Yok,108 MP,Yok,2160p (Ultra HD) 4K,30 fps,16 MP,MediaTek Dimensity 1200 (MT6893),8 Çekirdek,6 nm,808.800 Puan,8 GB,128 GB,8.8 mm,203 Gram,Cam,Var,5.2,Var,Android,Var,IPX3
3780.00,,5.5 İnç,IPS LCD,HD+,60 Hz,,3000 mAh,Yok,,Yok,8 MP,Yok,1080p (Full HD),30 fps,5 MP,MediaTek Helio A22 (MT6761),4 Çekirdek,12 nm,,2 GB,32 GB,9.95 mm,172 Gram,Plastik,Yok,4.2,Yok,Android,Yok,
,77,6.8 İnç,Dynamic AMOLED,QHD+,120 Hz,Corning Gorilla Glass Victus+,5000 mAh,Var,45 W,Var,108 MP,Var,4320p (Ultra HD) 8K,24 fps,40 MP,Qualcomm Snapdragon 8 Gen 1 (SM8450),8 Çekirdek,4 nm,1.180.900 Puan,12 GB,512 GB,8.9 mm,228 Gram,Cam,Var,5.2,Var,Android,Var,IPX8
9999.00,32,6.52 İnç,IPS LCD,HD+,60 Hz,,5000 mAh,Yok,,Yok,13 MP,Yok,1080p (Full HD),30 fps,8 MP,MediaTek Helio G35 (MT6765G),8 Çekirdek,12 nm,,4 GB,64 GB,8.4 mm,190 Gram,Plastik (Cam Görünümlü),Yok,5.0,Yok,Android,Yok,
,40,6.53 İnç,IPS LCD,FHD+,60 Hz,Corning Gorilla Glass 5,5020 mAh,Var,18 W,Yok,48 MP,Yok,1080p (Full HD),30 fps,13 MP,MediaTek Helio G85 (MT6769V/CZ),8 Çekirdek,12 nm,,3 GB,64 GB,8.9 mm,199 Gram,Plastik (Cam Görünümlü),Yok,5.0,,Android,Var,Sadece Sıçramalara Karşı
7999.00,44,6.53 İnç,IPS LCD,FHD+,60 Hz,Corning Gorilla Glass 5,4500 mAh,Var,18 W,Yok,64 MP,Yok,2160p (Ultra HD) 4K,30 fps,20 MP,MediaTek Helio G90T,8 Çekirdek,12 nm,439.200 Puan,6 GB,64 GB,8.8 mm,199 Gram,Cam,Yok,5.0,Var,Android,Var,IPX2
,25,6.2 İnç,PLS,HD+,60 Hz,,4000 mAh,Yok,,Yok,13 MP,Yok,1080p (Full HD),30 fps,8 MP,MediaTek Helio P22 (MT6762),8 Çekirdek,12 nm,,2 GB,32 GB,7.8 mm,168 Gram,Plastik,Yok,4.2,Yok,Android,Yok,
46105.18,79,6.67 İnç,AMOLED,QHD+,120 Hz,Corning Gorilla Glass 7i,6000 mAh,Var,90 W,Yok,50 MP,Var,4320p (Ultra HD) 8K,24 fps,20 MP,Qualcomm Snapdragon 8 Gen 3 (SM8650-AB/AC),8 Çekirdek,4 nm,2.065.300 Puan,12 GB,512 GB,8.12 mm,206 Gram,Cam,Var,5.4,Var,Android,Var,IPX8
10599.00,49,6.7 İnç,IPS LCD,HD+,120 Hz,,5160 mAh,Var,45 W,Yok,50 MP,Yok,1440p (Quad HD) 2K,30 fps,8 MP,MediaTek Helio G81,8 Çekirdek,12 nm,280.300 Puan,8 GB,256 GB,7.7 mm,188 Gram,Plastik (Cam Görünümlü),Yok,5.3,Var,Android,Var,IPX4
6975.00,,6.78 İnç,IPS LCD,FHD+,120 Hz,,5000 mAh,Var,,Yok,64 MP,Yok,1080p (Full HD),30 fps,13 MP,MediaTek Helio G99 (MT6789),8 Çekirdek,6 nm,,8 GB,256 GB,8.35 mm,,,Yok,5.2,Var,Android,Yok,
37995.34,65,6.7 İnç,Dynamic AMOLED,FHD+,120 Hz,Corning Gorilla Glass Victus,3700 mAh,Var,25 W,Var,12 MP,Var,2160p (Ultra HD) 4K,60 fps,10 MP,Qualcomm Snapdragon 8+ Gen 1 (SM8475),8 Çekirdek,4 nm,1.258.400 Puan,8 GB,128 GB,6.9 mm,187 Gram,Cam,Var,5.2,Var,Android,Var,IPX8
5347.44,,6.75 İnç,IPS LCD,HD+,90 Hz,,5000 mAh,,,Yok,48 MP,Yok,,,16 MP,Unisoc T616,8 Çekirdek,12 nm,,4 GB,128 GB,8.6 mm,,,Yok,5.0,,Android,,
97499.00,88,6.3 İnç,OLED,FHD+,120 Hz,Corning Ceramic Shield Glass (Gen2),3582 mAh,Var,25 W,Var,48 MP,Var,2160p (Ultra HD) 4K,60 fps,12 MP,Apple A18 Pro,6 Çekirdek,3 nm,1.853.700 Puan,8 GB,1 TB,8.25 mm,199 Gram,Cam,Var,5.3,Var,iOS,Var,IPX8
5979.00,42,6.75 İnç,IPS LCD,HD+,90 Hz,,5200 mAh,Var,22.5 W,Yok,50 MP,Yok,1080p (Full HD),30 fps,8 MP,Unisoc T606,8 Çekirdek,12 nm,222.200 Puan,6 GB,128 GB,8.3 mm,204 Gram,Plastik,Yok,5.2,Var,Android,Yok,
13942.04,50,6.5 İnç,Super AMOLED,FHD+,90 Hz,,6000 mAh,Var,25 W,Yok,50 MP,Yok,1080p (Full HD),30 fps,13 MP,MediaTek Dimensity 6100+ (MT6835),8 Çekirdek,6 nm,370.300 Puan,4 GB,128 GB,9.3 mm,217 Gram,Plastik,Var,5.3,Var,Android,Yok,
62769.70,77,6.7 İnç,AMOLED,QHD+,120 Hz,Corning Gorilla Glass Victus,5000 mAh,Var,100 W,Yok,50 MP,Var,4320p (Ultra HD) 8K,24 fps,16 MP,Qualcomm Snapdragon 8 Gen 2 (SM8550-AB),8 Çekirdek,4 nm,1.516.900 Puan,16 GB,256 GB,8.53 mm,205 Gram,Cam,Var,5.3,Var,Android,Var,IPX4
,61,6.8 İnç,AMOLED,FHD+,120 Hz,Corning Gorilla Glass Victus,5160 mAh,Var,45 W,Yok,64 MP,Var,2160p (Ultra HD) 4K,60 fps,32 MP,MediaTek Dimensity 9000,8 Çekirdek,4 nm,,8 GB,256 GB,8.9 mm,210.5 Gram,Plastik (Cam Görünümlü),Var,5.0,Var,Android,Yok,
